student_id,age,gender,course,year,daily_study_hours,daily_sleep_hours,screen_time_hours,stress_level,anxiety_score,depression_score,academic_pressure_score,financial_stress_score,social_support_score,physical_activity_hours,sleep_quality,attendance_percentage,cgpa,internet_quality,burnout_level
100222,24,Male,BCA,3rd,5.7,7.1,9.7,Low,3,5,4,7,1,0.6,Good,87.8,8.44,Good,High
100223,22,Male,BCA,3rd,5.0,7.2,5.4,Medium,2,3,1,8,6,0.0,Poor,61.2,6.65,Poor,Low
100224,24,Other,MBA,1st,6.0,7.3,3.1,Medium,7,1,1,1,1,1.3,Poor,84.3,6.19,Poor,High
100225,17,Female,BSc,2nd,4.4,6.9,5.3,Low,10,10,9,2,3,1.9,Good,52.2,4.97,Average,Low
100226,24,Other,MCA,2nd,9.3,8.7,6.7,Medium,9,3,9,8,8,1.2,Poor,85.4,9.19,Average,Low
100227,20,Female,MCA,1st,3.4,4.5,6.2,Low,4,4,4,2,9,1.2,Good,89.9,6.02,Good,Medium
100228,17,Female,MBA,2nd,4.4,4.3,4.2,Low,2,6,2,7,9,1.8,Good,75.7,6.75,Good,High
100229,24,Other,MBA,4th,2.1,7.4,1.0,Low,8,4,7,6,3,1.7,Poor,60.4,4.78,Poor,High
100230,20,Female,BCA,4th,7.7,4.4,3.9,Low,3,2,3,7,3,1.1,Poor,78.4,6.54,Average,Medium
100231,22,Male,BSc,4th,4.1,8.2,3.5,Medium,1,6,2,1,6,0.2,Good,71.8,5.79,Poor,Medium
100232,24,Male,BSc,1st,7.8,7.7,5.8,Low,2,7,2,9,6,0.3,Good,76.4,5.41,Good,High
100233,20,Female,BCA,1st,9.4,4.8,9.0,Medium,1,2,5,6,7,1.4,Average,78.3,6.5,Average,Low
100234,19,Female,BTech,1st,9.8,4.2,2.4,Low,1,5,7,5,6,0.6,Poor,73.0,7.15,Average,Medium
100235,25,Male,MBA,3rd,5.6,8.6,11.7,High,2,8,10,3,5,1.4,Good,89.1,9.79,Good,Medium
100236,19,Other,BTech,1st,6.1,6.3,5.5,High,2,8,8,4,2,1.0,Poor,51.6,5.95,Good,Medium
100237,25,Female,BSc,1st,2.9,8.9,6.8,Low,7,2,3,1,5,0.4,Good,63.5,9.56,Good,High
100238,18,Female,BBA,1st,6.1,5.0,10.8,High,10,4,2,4,9,0.4,Good,62.1,6.28,Average,High
100239,18,Other,BTech,1st,2.1,6.5,7.3,Low,9,6,6,8,6,2.0,Average,63.7,5.57,Poor,Medium
100240,18,Female,BCA,3rd,2.9,4.4,9.3,Low,4,2,3,8,6,1.7,Poor,67.4,6.72,Poor,High
100241,22,Male,BBA,1st,5.0,8.2,3.6,High,2,5,4,5,1,1.0,Average,51.4,7.66,Good,Medium
100242,19,Other,BTech,4th,6.0,8.3,4.8,Low,6,4,2,1,6,0.5,Poor,54.0,7.77,Average,High
100243,25,Other,MCA,4th,3.5,5.2,11.8,Medium,2,9,1,3,1,1.1,Good,67.9,5.23,Poor,Medium
100244,20,Other,MCA,3rd,4.7,5.4,8.1,Low,2,4,2,1,5,1.7,Average,57.7,6.94,Poor,Medium
100245,17,Other,BTech,4th,2.8,5.5,1.0,Low,9,3,9,2,6,1.3,Average,66.4,6.6,Poor,Medium
100246,20,Other,BBA,3rd,8.3,7.3,9.8,Medium,6,5,2,10,10,1.0,Poor,69.1,5.71,Good,Low
100247,17,Other,BSc,1st,2.0,4.1,10.7,Low,1,9,6,2,4,0.9,Poor,90.0,5.95,Good,Medium
100248,21,Male,BTech,4th,1.0,4.8,2.2,High,1,9,1,4,3,0.1,Average,80.3,6.69,Good,High
100249,20,Male,BTech,3rd,2.1,7.1,9.0,Low,9,2,10,1,9,0.5,Poor,66.4,7.27,Poor,Medium
100250,24,Female,BCA,4th,6.0,4.4,7.4,Medium,7,3,3,4,8,1.8,Average,75.3,4.87,Good,Medium
100251,24,Other,BSc,4th,1.9,5.8,4.8,High,7,1,9,8,2,1.3,Average,73.6,8.67,Good,Low
100252,23,Female,BCA,3rd,7.4,8.3,1.4,High,5,1,3,10,6,0.8,Average,96.1,5.28,Poor,High
100253,19,Other,BTech,4th,5.9,4.0,6.8,High,7,4,7,9,6,1.9,Average,83.7,6.85,Poor,Medium
100254,17,Male,BCA,4th,2.3,7.9,2.6,Low,9,9,8,10,7,1.8,Average,80.0,5.44,Poor,Low
100255,17,Other,BTech,1st,2.2,5.1,1.2,Low,5,1,4,10,3,0.4,Poor,83.2,7.34,Average,Low
100256,19,Other,BTech,1st,1.7,5.3,7.5,High,2,2,2,9,2,1.1,Average,82.7,4.67,Poor,High
100257,22,Male,BSc,2nd,2.6,4.7,9.9,Low,9,4,7,7,10,0.9,Good,52.7,5.77,Good,High
100258,23,Male,BBA,4th,6.1,6.9,2.3,Low,9,6,9,2,5,0.5,Poor,69.5,7.45,Average,Low
100259,22,Male,MBA,1st,9.5,7.3,11.9,Medium,7,7,6,7,5,1.4,Poor,77.3,7.49,Average,High
100260,22,Male,BBA,1st,2.7,5.1,1.9,Medium,3,8,9,1,6,0.1,Good,57.4,8.0,Poor,High
100261,22,Other,MBA,2nd,8.6,5.2,5.8,High,9,2,6,10,8,0.9,Good,89.3,8.24,Good,Low
100262,19,Other,MBA,3rd,4.1,4.3,3.7,Low,1,6,5,8,10,1.7,Poor,73.2,9.93,Average,Low
100263,22,Other,BSc,3rd,3.8,7.9,3.5,High,4,4,7,2,6,1.6,Average,86.7,5.85,Average,Medium
100264,24,Female,MCA,4th,6.1,7.0,10.0,High,10,3,1,6,9,0.4,Good,59.8,6.39,Good,High
100265,18,Male,BBA,4th,10.0,5.3,4.0,High,8,3,8,6,9,1.0,Poor,51.5,6.66,Average,Medium
100266,21,Male,BTech,1st,2.3,4.6,2.0,Low,6,5,10,6,10,1.1,Poor,72.5,7.44,Average,Low
100267,17,Other,MBA,4th,2.2,7.0,8.9,Medium,8,6,6,2,6,1.6,Poor,85.2,8.17,Average,Low
100268,17,Other,BTech,2nd,9.4,7.9,3.0,Low,8,5,9,4,1,1.0,Good,60.0,9.81,Good,High
100269,21,Other,MBA,1st,3.9,7.9,1.7,Medium,6,10,6,3,5,1.8,Poor,63.9,7.13,Good,High
100270,19,Male,BSc,4th,7.6,7.0,3.1,High,6,10,9,5,5,1.2,Good,65.9,8.41,Poor,Low
100271,20,Male,BSc,2nd,8.3,6.2,4.7,High,8,3,5,3,9,1.6,Average,84.1,8.31,Average,Medium
100272,19,Other,BTech,2nd,7.9,7.2,3.9,Low,1,3,7,10,4,0.2,Good,86.3,6.23,Average,Low
100273,17,Female,BCA,4th,7.5,5.7,8.4,Low,10,6,1,4,6,0.1,Poor,85.1,7.15,Average,High
100274,17,Male,BTech,2nd,1.4,5.2,6.0,High,1,5,1,5,2,0.6,Poor,59.3,7.84,Good,Low
100275,21,Female,MBA,3rd,1.7,4.4,3.3,Medium,1,1,1,8,1,0.2,Poor,52.9,8.68,Good,Low
100276,22,Male,BTech,3rd,3.6,6.5,8.6,Medium,1,8,7,9,6,0.5,Average,82.2,6.81,Good,High
100277,19,Other,BTech,2nd,7.8,4.7,7.6,Low,9,5,1,10,9,1.5,Good,62.2,7.47,Poor,Low
100278,25,Other,BBA,2nd,5.4,7.3,10.2,High,3,7,8,8,9,0.2,Average,84.6,6.71,Poor,Medium
100279,21,Female,MBA,4th,7.5,7.8,7.1,Medium,8,1,2,5,5,1.0,Average,75.5,5.83,Poor,High
100280,24,Male,MBA,4th,6.1,4.5,1.8,Medium,10,8,7,8,4,0.6,Good,59.9,4.99,Good,High
100281,17,Male,MCA,3rd,7.8,4.8,3.8,High,4,2,5,8,2,0.5,Good,54.4,9.59,Poor,Medium
100282,21,Female,BCA,3rd,3.5,7.6,6.8,Medium,1,9,1,4,6,0.2,Good,72.2,4.44,Good,Medium
100283,19,Other,MBA,2nd,7.8,5.0,4.2,Low,6,10,4,4,2,0.5,Good,98.6,8.55,Poor,Medium
100284,17,Male,BCA,4th,2.6,7.2,9.4,Low,10,4,2,10,7,1.0,Poor,94.7,7.2,Poor,Medium
100285,20,Female,BBA,3rd,6.8,6.7,11.5,Medium,9,8,5,3,6,1.4,Average,75.0,5.21,Good,High
100286,21,Other,BTech,4th,3.1,7.4,11.6,Low,7,6,5,4,7,1.9,Poor,91.5,9.51,Good,Low
100287,23,Other,MCA,1st,8.7,7.9,2.3,Low,5,7,2,5,2,0.0,Average,77.1,9.57,Poor,High
100288,17,Other,BSc,2nd,3.2,6.3,10.2,Low,8,8,7,3,9,0.3,Good,97.9,9.57,Poor,Low
100289,19,Other,BSc,4th,6.3,6.8,5.7,Medium,7,8,4,3,2,1.1,Average,60.1,9.26,Average,Medium
100290,18,Male,MBA,3rd,6.2,6.0,3.2,High,9,7,2,7,6,0.7,Average,84.0,4.66,Average,High
100291,25,Male,BBA,3rd,10.0,7.8,11.2,High,2,1,9,2,7,0.6,Poor,69.6,6.56,Average,Medium
100292,22,Female,MBA,1st,1.7,5.4,9.0,High,9,2,6,4,9,1.6,Average,57.0,6.05,Average,Medium
100293,19,Male,BBA,2nd,2.8,5.9,11.7,Low,3,9,3,8,3,0.1,Average,86.6,9.25,Poor,Medium
100294,24,Female,BSc,1st,1.0,8.3,11.4,Medium,1,6,5,8,8,0.6,Average,99.6,5.15,Average,Low
100295,24,Female,MCA,4th,2.9,7.8,11.9,Medium,8,8,5,5,1,0.2,Good,56.9,7.34,Poor,High
100296,18,Male,BTech,2nd,9.1,4.6,5.3,High,1,10,1,8,4,0.4,Average,67.3,6.3,Good,Low
100297,22,Other,BCA,3rd,7.1,8.7,8.3,Medium,7,1,7,6,9,0.5,Average,85.4,9.36,Average,Low
100298,23,Other,MCA,4th,8.2,8.4,1.1,Medium,6,3,6,9,3,0.8,Good,67.3,5.13,Poor,Medium
100299,18,Male,BTech,3rd,6.7,5.3,10.5,Medium,3,8,6,8,2,1.9,Average,62.7,4.56,Good,High
100300,18,Male,BBA,2nd,2.7,5.7,11.2,Low,1,10,1,3,6,0.5,Average,57.3,4.27,Average,Low
100301,17,Other,MCA,3rd,8.8,5.3,11.0,Medium,5,6,8,2,4,1.9,Average,95.2,5.75,Average,Medium
100302,24,Male,BTech,2nd,9.3,5.0,3.8,Medium,6,3,9,4,1,0.1,Poor,58.0,5.15,Poor,Medium
100303,17,Female,BCA,1st,3.7,4.7,1.8,Medium,2,7,7,10,8,0.5,Average,99.6,8.32,Poor,Low
100304,25,Male,BBA,4th,9.1,7.2,6.5,High,9,3,4,7,7,1.9,Poor,59.9,8.92,Good,Low
100305,22,Female,MBA,2nd,6.2,7.6,1.2,Medium,5,5,5,6,1,0.1,Average,75.0,7.46,Poor,Medium
100306,23,Other,BBA,4th,3.7,8.5,10.8,Low,7,5,4,8,2,0.1,Good,73.2,4.79,Good,High
100307,23,Male,BBA,3rd,9.8,7.7,3.2,Low,8,10,6,7,9,1.6,Average,93.8,9.81,Good,Low
100308,19,Other,BTech,3rd,3.9,7.8,10.4,Low,8,10,5,8,8,0.7,Good,56.7,7.2,Average,High
100309,18,Male,BBA,3rd,4.2,8.4,10.9,Medium,9,2,7,6,6,0.4,Average,82.9,9.4,Average,Medium
100310,25,Male,BTech,3rd,3.8,4.8,2.3,Low,5,10,3,9,9,0.2,Average,81.3,6.04,Average,Low
100311,24,Other,BTech,3rd,1.6,5.7,9.4,Medium,10,2,5,3,5,0.3,Average,55.8,8.2,Good,Medium
100312,23,Female,BTech,1st,5.6,7.9,8.6,High,4,4,8,9,10,0.7,Poor,90.6,5.97,Average,High
100313,25,Female,BCA,2nd,9.9,4.8,11.6,Low,10,10,10,7,3,0.5,Good,62.8,8.81,Good,Medium
100314,20,Male,MBA,4th,2.7,8.3,3.7,High,8,2,6,8,6,0.4,Average,57.8,4.77,Good,High
100315,20,Female,BCA,3rd,6.0,7.0,2.5,Low,7,5,6,4,1,1.2,Good,52.8,9.32,Average,High
100316,17,Female,MBA,4th,7.9,5.8,2.1,High,7,6,3,5,2,0.9,Good,70.1,5.84,Poor,High
100317,24,Female,BSc,1st,1.7,6.1,5.7,High,1,1,6,4,10,0.8,Poor,72.1,9.42,Average,High
100318,19,Female,BBA,2nd,1.8,7.4,7.2,Medium,3,1,10,6,1,1.2,Good,57.5,8.13,Good,High
100319,23,Female,BCA,4th,1.5,7.3,11.4,Low,3,8,9,3,9,1.6,Average,81.5,6.27,Average,Medium
100320,18,Female,BTech,4th,3.6,6.9,6.6,Low,7,9,6,4,1,1.6,Good,62.7,5.81,Poor,Low
100321,18,Female,MCA,1st,5.3,8.3,10.0,High,5,1,4,1,4,1.5,Average,59.6,5.73,Average,Low
100322,23,Male,BCA,4th,1.6,8.8,7.1,Medium,5,4,7,5,6,1.3,Poor,79.9,8.07,Good,Low
100323,22,Female,BSc,3rd,2.4,8.8,10.9,High,5,4,7,3,5,0.7,Good,54.5,8.34,Good,Medium
100324,19,Other,MCA,4th,4.2,8.9,4.0,Low,4,7,2,9,8,0.3,Good,79.9,6.3,Average,High
100325,25,Male,MCA,3rd,9.7,5.5,1.1,High,8,1,2,7,9,1.5,Good,85.4,6.75,Average,Low
100326,22,Female,BSc,3rd,4.8,8.0,3.3,High,1,1,10,7,7,0.1,Average,99.4,9.86,Average,Medium
100327,22,Female,BCA,2nd,7.5,8.5,3.7,High,6,6,10,1,3,0.9,Poor,60.6,8.92,Poor,High
100328,17,Female,BCA,4th,9.1,4.5,10.8,Medium,10,6,5,4,3,1.6,Average,83.2,5.5,Poor,Low
100329,20,Female,BCA,3rd,8.4,5.3,1.1,Medium,7,8,6,10,7,1.4,Average,80.7,9.61,Average,High
100330,22,Other,BTech,4th,5.1,4.6,2.5,Medium,4,4,7,6,7,1.8,Good,52.4,4.25,Poor,Medium
100331,22,Female,BBA,4th,6.7,5.5,10.8,High,10,6,1,9,10,1.4,Good,88.8,4.37,Poor,Medium
100332,21,Other,MBA,2nd,4.8,7.7,8.5,Medium,6,3,3,2,4,1.5,Poor,67.5,7.54,Average,Medium
100333,17,Female,BTech,4th,4.3,6.5,11.3,Low,8,1,1,1,5,1.2,Average,99.0,6.2,Good,High
100334,24,Male,MBA,1st,9.7,5.3,3.5,Medium,3,3,4,2,6,1.2,Average,88.5,4.57,Average,Low
100335,21,Other,BBA,1st,4.1,5.3,5.9,Low,6,2,6,6,10,1.4,Average,50.1,5.33,Good,Low
100336,21,Male,BBA,3rd,3.5,4.0,4.9,Low,3,5,4,7,7,1.8,Good,86.6,7.03,Average,Medium
100337,23,Male,MBA,3rd,6.9,6.6,7.3,High,4,3,1,2,5,0.8,Good,74.8,9.38,Average,Low
100338,20,Male,MCA,1st,8.1,6.1,11.4,Medium,4,2,3,6,1,0.6,Poor,60.2,9.92,Poor,High
100339,22,Female,BCA,4th,1.7,6.8,3.4,Medium,5,1,4,4,5,0.7,Good,95.5,9.78,Poor,Low
100340,20,Female,MBA,2nd,7.5,8.1,7.7,High,4,6,2,6,8,0.2,Average,60.6,8.43,Poor,Medium
100341,19,Female,BBA,1st,6.9,8.8,8.2,Low,10,10,7,1,10,1.8,Average,80.3,7.38,Poor,High
100342,23,Male,BBA,3rd,8.9,7.8,6.9,High,5,9,6,8,8,0.9,Poor,57.2,9.97,Good,Low
100343,24,Female,MCA,1st,3.2,6.1,7.6,Medium,7,5,2,3,8,1.2,Good,86.5,4.38,Good,Medium
100344,20,Female,BSc,3rd,3.7,8.2,3.5,Low,4,8,3,9,6,1.8,Average,65.1,7.81,Poor,High
100345,18,Female,BTech,3rd,8.9,5.1,6.5,Low,7,3,7,8,1,1.5,Good,64.9,6.22,Good,Low
100346,19,Other,BSc,1st,1.2,7.2,5.8,High,4,8,7,10,6,1.9,Poor,72.9,8.2,Poor,Low
100347,17,Female,MBA,2nd,6.6,6.0,9.3,High,6,10,10,9,10,1.5,Average,78.0,7.04,Good,Low
100348,24,Female,MBA,3rd,8.5,8.6,1.9,Low,9,7,8,6,4,2.0,Average,68.3,8.64,Good,Low
100349,19,Other,MCA,1st,5.3,7.7,3.3,High,4,5,10,6,3,0.7,Poor,81.6,4.6,Good,Low
100350,23,Other,BBA,2nd,1.0,6.0,3.1,High,1,8,6,3,8,0.8,Good,59.6,6.26,Average,Low
100351,21,Female,BSc,1st,3.6,8.8,10.9,Medium,4,7,5,6,5,1.0,Average,77.6,7.83,Average,High
100352,21,Male,MCA,4th,7.6,6.0,5.3,High,2,10,6,8,5,2.0,Poor,68.9,6.85,Poor,Medium
100353,23,Male,MBA,1st,1.7,7.5,6.8,Low,8,9,7,2,10,0.0,Good,52.6,4.67,Average,Low
100354,25,Other,BBA,1st,3.3,5.7,10.1,High,9,7,3,10,8,1.5,Average,100.0,9.42,Average,Low
100355,21,Other,MCA,1st,3.6,8.0,7.7,High,1,1,8,3,2,1.3,Poor,67.9,4.49,Poor,High
100356,17,Other,MBA,1st,9.3,5.6,1.4,Low,3,5,4,4,7,0.5,Good,54.2,9.09,Poor,Low
100357,17,Male,MBA,4th,9.3,4.7,11.0,Medium,3,4,5,6,1,1.6,Good,85.9,5.74,Good,Low
100358,18,Female,BSc,3rd,2.9,8.9,4.7,Medium,4,1,6,4,8,1.2,Average,92.1,9.89,Average,Medium
100359,22,Female,BTech,1st,2.8,7.7,8.3,High,10,4,8,1,4,1.4,Average,70.8,4.23,Good,High
100360,25,Male,MBA,1st,8.2,5.8,11.8,High,9,3,1,7,2,1.8,Good,95.2,6.16,Poor,Low
100361,24,Female,BCA,4th,2.8,4.1,6.1,Medium,6,7,9,9,4,1.3,Good,87.6,7.72,Poor,Medium
100362,21,Male,MBA,3rd,9.8,8.3,9.4,High,4,2,7,9,7,0.5,Good,86.8,7.53,Poor,Low
100363,17,Female,BBA,4th,1.4,8.7,7.2,High,7,10,7,10,1,1.9,Good,74.5,5.22,Poor,Low
100364,23,Other,BSc,2nd,1.7,4.2,5.5,Medium,1,3,8,4,4,0.8,Poor,94.5,9.67,Poor,High
100365,21,Other,MBA,2nd,3.7,4.0,10.1,High,8,10,2,5,5,0.5,Good,64.8,4.04,Poor,Medium
100366,22,Male,BTech,1st,7.6,5.5,8.3,Low,6,6,7,10,5,0.3,Average,55.7,6.28,Average,Medium
100367,23,Male,BBA,1st,2.8,4.6,5.3,High,3,1,3,10,4,1.1,Good,83.1,8.55,Good,Medium
100368,19,Other,MCA,2nd,4.3,6.6,7.7,Medium,5,6,8,10,3,0.5,Average,59.3,7.71,Average,Low
100369,19,Male,BCA,2nd,9.7,4.1,2.2,Low,6,1,3,1,4,1.1,Good,59.3,9.16,Good,Low
100370,21,Male,BSc,4th,2.5,4.8,4.2,Low,6,10,6,3,1,1.0,Average,80.8,7.41,Average,High
100371,22,Male,BBA,3rd,9.9,6.2,8.5,Low,10,7,5,7,2,1.5,Good,77.4,9.92,Good,High
100372,25,Female,BSc,4th,7.9,6.9,9.6,High,3,7,1,5,1,0.2,Average,60.8,5.52,Good,Low
100373,21,Male,BSc,3rd,9.0,4.8,7.3,Low,7,7,2,6,5,1.6,Poor,55.7,4.22,Poor,Medium
100374,17,Male,BCA,3rd,6.3,5.3,2.8,High,4,1,10,1,1,2.0,Poor,80.9,5.35,Average,High
100375,20,Other,MBA,1st,6.0,7.8,3.2,Low,1,3,6,7,7,0.1,Poor,78.3,7.16,Poor,High
100376,21,Female,MBA,3rd,2.4,6.5,8.4,Medium,4,2,8,3,4,0.8,Average,96.3,4.97,Poor,Low
100377,21,Female,BTech,1st,1.7,8.2,7.7,Medium,10,8,7,8,7,0.5,Good,73.5,5.78,Good,Medium
100378,23,Other,BCA,2nd,4.2,4.3,11.5,Medium,10,8,1,9,2,0.5,Good,58.2,6.24,Good,Low
100379,20,Female,MBA,1st,5.1,6.2,8.0,Medium,9,2,3,5,6,1.9,Poor,88.2,6.85,Good,High
100380,17,Other,MCA,3rd,3.7,5.5,9.6,Medium,4,10,6,7,9,1.7,Good,99.6,8.05,Poor,Low
100381,21,Male,BSc,4th,5.4,9.0,2.7,Low,3,1,8,2,5,1.2,Average,57.9,5.26,Poor,High
100382,23,Female,BSc,4th,1.4,7.1,9.0,Medium,7,4,7,7,2,1.1,Average,71.9,5.23,Poor,Low
100383,22,Female,BBA,1st,2.7,6.7,8.0,Low,8,6,1,10,1,1.3,Good,60.5,6.77,Good,Low
100384,21,Other,MBA,4th,1.6,5.3,6.4,High,10,1,9,5,3,1.4,Poor,73.3,7.29,Average,High
100385,20,Female,MCA,4th,9.1,5.0,8.4,Medium,8,2,8,4,7,0.7,Poor,50.7,4.43,Average,Medium
100386,18,Female,BBA,4th,6.0,4.7,6.0,Medium,6,9,9,1,6,0.2,Poor,85.1,9.4,Average,Low
100387,20,Male,BSc,1st,5.8,8.0,9.9,Low,6,7,1,2,8,0.8,Average,71.1,9.44,Average,Medium
100388,19,Other,BTech,4th,6.2,6.3,4.7,Low,1,10,6,1,5,0.0,Good,90.5,4.78,Average,High
100389,17,Other,MCA,1st,1.5,4.9,8.1,Low,7,1,9,6,1,1.5,Poor,58.1,4.96,Good,Low
100390,24,Other,MCA,3rd,6.8,8.5,9.4,High,2,3,1,6,6,0.7,Poor,65.3,9.91,Poor,High
100391,21,Other,MCA,2nd,3.9,4.9,3.8,Low,6,1,4,9,2,0.6,Good,87.8,7.57,Average,Medium
100392,20,Other,BTech,4th,4.9,6.8,7.0,Low,4,7,2,10,6,1.3,Poor,56.7,8.35,Poor,Low
100393,24,Female,BTech,2nd,5.0,4.5,1.1,High,3,3,4,4,3,1.2,Poor,85.5,5.26,Average,Low
100394,23,Female,BTech,2nd,2.5,5.3,7.9,Low,2,6,1,10,1,1.2,Average,67.4,8.12,Good,Low
100395,18,Female,BSc,3rd,6.2,7.4,1.8,Medium,1,10,6,6,5,0.3,Poor,87.9,5.75,Good,Low
100396,17,Female,MBA,2nd,8.1,4.2,4.2,Low,1,2,6,8,1,1.8,Good,64.0,8.77,Poor,Low
100397,20,Male,BCA,3rd,5.6,5.9,4.2,Medium,9,2,9,6,6,2.0,Average,82.6,6.07,Average,Medium
100398,24,Female,BBA,1st,1.3,4.2,11.9,Low,1,9,4,10,1,0.1,Poor,73.3,6.29,Average,Medium
100399,18,Male,BBA,4th,6.6,4.7,3.8,High,5,6,5,10,7,0.1,Good,64.9,9.0,Good,High
100400,19,Male,BCA,3rd,4.4,7.5,1.5,Medium,10,3,6,2,1,0.2,Good,63.9,5.92,Average,Medium
100401,17,Male,MCA,3rd,3.3,5.3,9.1,High,1,10,1,7,8,0.9,Average,92.0,6.07,Average,Low
100402,17,Other,BCA,2nd,8.5,7.1,2.8,Medium,8,5,5,7,2,0.6,Good,74.2,7.81,Average,Medium
100403,19,Male,BTech,4th,8.8,7.5,11.7,High,9,1,8,6,7,0.8,Average,99.8,8.67,Poor,Medium
100404,21,Other,MCA,3rd,8.3,6.3,4.3,Medium,10,2,3,6,10,0.0,Good,64.8,8.75,Poor,High
100405,19,Male,BCA,4th,9.8,8.7,2.8,Low,7,10,5,4,9,1.1,Poor,73.7,8.2,Average,High
100406,17,Male,MCA,2nd,9.3,5.3,8.3,Low,9,4,7,7,3,0.5,Average,89.8,5.03,Poor,Low
100407,17,Other,BTech,4th,2.7,8.6,4.4,High,5,6,7,1,3,0.7,Poor,70.0,7.23,Average,High
100408,24,Other,BCA,1st,6.6,7.2,6.9,High,10,3,2,4,10,1.7,Average,63.9,4.83,Average,Medium
100409,18,Female,BBA,4th,1.6,8.4,4.8,Low,8,3,1,6,8,1.7,Average,91.4,5.51,Good,High
100410,19,Other,MBA,1st,2.7,5.6,9.9,High,7,1,1,5,5,0.9,Average,53.2,5.93,Poor,Low
100411,18,Other,BBA,1st,7.3,4.3,4.3,Medium,9,6,8,7,9,1.3,Average,94.9,4.47,Average,High
100412,19,Other,BSc,3rd,1.4,6.1,1.2,Medium,10,3,7,6,4,1.1,Average,55.5,6.89,Good,Medium
100413,23,Male,BBA,4th,6.7,5.2,9.8,High,3,4,2,4,2,0.4,Poor,64.1,8.53,Good,High
100414,17,Other,BSc,3rd,9.2,4.3,2.4,High,3,5,3,5,5,1.2,Good,92.8,9.56,Good,Medium
100415,24,Other,BTech,2nd,1.7,7.8,5.6,High,10,7,7,2,7,1.6,Good,76.4,6.93,Poor,Medium
100416,18,Male,MBA,1st,5.0,4.9,9.2,High,10,10,10,2,9,0.9,Poor,56.5,5.96,Average,Medium
100417,19,Female,BBA,2nd,9.0,4.4,11.8,Low,9,3,3,8,5,0.3,Average,74.4,8.62,Average,Medium
100418,25,Male,MBA,3rd,7.3,5.4,7.7,Low,6,6,9,9,9,1.9,Poor,50.6,9.68,Poor,High
100419,23,Female,BSc,3rd,2.9,5.3,3.0,High,6,2,4,4,1,0.1,Poor,78.3,7.25,Average,Low
100420,20,Female,BBA,4th,1.4,4.1,11.9,Low,1,5,6,10,1,1.5,Poor,68.3,7.86,Poor,Low
100421,21,Male,MBA,2nd,3.5,4.3,9.6,Medium,3,9,3,3,10,0.0,Poor,66.2,4.76,Poor,Low
100422,18,Male,BCA,1st,6.6,4.1,2.8,Low,1,6,10,7,3,0.6,Good,51.6,6.56,Average,Low
100423,24,Female,BTech,1st,4.8,7.3,10.0,High,1,2,3,8,7,1.8,Poor,92.3,4.01,Poor,High
100424,20,Female,BSc,2nd,6.1,5.2,3.5,Low,2,5,3,4,10,1.4,Average,76.6,6.73,Good,Medium
100425,25,Other,BCA,4th,6.3,8.9,3.3,Low,2,7,2,5,9,0.6,Poor,82.1,5.68,Poor,Low
100426,21,Female,BTech,1st,9.5,7.3,1.4,Low,2,2,1,7,3,0.6,Good,79.5,7.67,Average,Medium
100427,25,Other,BCA,3rd,7.4,8.4,8.1,Low,7,9,4,2,8,1.3,Good,96.3,9.69,Good,Low
100428,20,Male,MCA,4th,7.6,4.4,7.6,High,2,8,8,4,1,0.7,Average,71.4,7.07,Poor,Low
100429,21,Male,BCA,2nd,1.5,4.7,9.5,Medium,8,6,8,4,3,0.4,Good,80.6,6.06,Average,Low
100430,25,Male,BTech,2nd,9.3,7.3,11.4,Medium,1,9,3,3,6,0.8,Poor,58.4,6.33,Average,High
100431,24,Female,BCA,2nd,3.1,8.2,4.7,Medium,6,6,1,4,5,1.1,Average,65.8,4.78,Good,High
100432,19,Female,BSc,1st,5.4,4.9,4.3,High,7,5,2,6,4,0.6,Good,89.4,4.7,Poor,High
100433,17,Other,MCA,2nd,9.7,5.7,3.5,Low,8,8,10,10,5,1.1,Average,58.6,6.92,Average,Medium
100434,19,Male,BCA,1st,8.5,5.2,7.0,High,2,8,7,4,2,1.2,Good,82.6,4.25,Poor,Medium
100435,20,Female,MCA,3rd,9.9,4.3,11.6,Low,5,7,3,7,6,1.4,Average,54.5,7.91,Good,Medium
100436,18,Male,BCA,1st,8.8,8.5,11.7,High,2,1,8,1,9,0.3,Average,85.2,8.43,Average,Low
100437,17,Male,BCA,3rd,9.0,5.9,7.7,Low,2,1,8,2,1,1.7,Poor,91.6,8.08,Poor,Medium
100438,23,Female,MCA,3rd,2.5,8.7,3.8,Low,9,7,1,6,1,0.3,Average,61.7,7.84,Good,Medium
100439,24,Female,MBA,2nd,5.5,5.4,5.3,Medium,2,4,7,7,6,1.3,Average,50.9,6.04,Poor,Low
100440,23,Other,BBA,3rd,2.8,8.4,7.2,Medium,8,4,7,6,8,1.3,Poor,70.3,5.8,Poor,Low
100441,21,Male,MCA,4th,1.2,5.5,3.3,High,8,1,9,4,8,1.1,Poor,67.9,7.38,Poor,High
100442,17,Male,MCA,3rd,3.0,6.0,6.0,High,7,6,3,3,6,1.3,Good,75.8,9.92,Average,High
100443,23,Other,BBA,3rd,2.2,7.3,5.3,High,5,1,6,7,5,1.2,Good,66.3,9.48,Poor,Low
100444,23,Male,MCA,3rd,7.5,6.1,11.2,Medium,1,5,5,8,8,0.4,Good,99.5,5.2,Good,High
